RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,Real Oil Prices
13.910372059237812,13.638334089072142,6.769639521402048,20.41269904882189,18.77172480128292,6.635983602570246,6.642831512492198,6.642832956211558,6.664047576877721,6.653077219248123,6.667283306609738,6.594554520957868,6.627166141880792,6.633110026737438,6.649217369756407,6.642437323062232,6.6370870787947975,6.566436168514123,6.247147108115218,12.553629293916364,17.272119444860063,17.200869876489858,4.8,4.862947248020921,11.080817527608328,11.161131882984307,11.65150022065274,10.14974711950468,11.023061249735337,18.09300483515016,17.127651817526193,14.269272811845504,9.40896655165431,12.695010739653238,13.596073254748063,12.922212717785449,12.173989374166537,16.913590683673352,14.71617640580743,12.496479326970862,13.93541370517922,13.002639237959457,14.432672384270308,5.371558862611963,2.104336659814736,5.388878338811989,10.092757140919852,7.149747119504682,7.199672344836364,9.121533517340032,7.94251450533924,10.193525360501216,6.442943495848728,7.6293566200796095,9.157346935362844,8.29920801838728,17.439871455963118,17.80105152049541,16.207433824679615,20.200861497222093,20.797955144948123,0.5260688116675876,11.595723694101627,13.606162275343932,12.35730456999812,21.854793829269205,11.252665432450248,21.21839058905475,10.939473065077022,11.925898679985062,11.297362627834946,10.905838246759044,11.331236072682245,1.182729158856894,4.349196113381943,0.0034,0.0056999999999999,0.0026,0.0043,0.0054,0.0152,0.0209,0.04,0.0545,0.0023,0.002,0.0118,0.0175,0.0366,0.0511,6.823303543494827,0.0117818594599147,6.885401093906054,0.5252670917020329,0.5067034868006567,7.575917361118149,7.643134661857265,7.49425558654498,7.368069876532083,7.295539370406834,7.892706732706538,6.965772743055593,7.589823398325734,8.827164837634982,7.482089959174297,6.757983300915916,8.208283138412519,7.882575803534279,7.796149956986115,7.828117438589306,6.690780237964781,6.529149406204071,6.575735878629591,6.752949249054722,4.473786911614368,4.669026765509631,4.333423733725192,6.523561956057013,18.203888797530837,19.48955631788856,11.6065027463202,4.55896554346589,13.330415902243615
13.92850218278425,13.657016926076542,6.803976092592008,20.455389434544504,18.83608426647709,6.629814129592379,6.64003231286474,6.641551809104154,6.666897162604204,6.660652000044807,6.668778639189042,6.589336546652075,6.616317994103981,6.627770240935268,6.636739161633013,6.636061932257731,6.735642667627706,6.654737693777426,6.236002707714747,12.542064542283445,17.284806030283793,17.21520118116466,4.7,4.71699089440494,11.200898605038445,11.047805554007589,11.598517810612622,10.277287400130357,10.861086905995396,17.944208750102945,17.14974711950468,14.274742130098431,9.224001674198105,12.735132884139947,13.592807390216146,12.909518114296617,12.186423797538945,16.938327607406787,14.735027079802624,12.50106588313488,13.949306940589306,13.031011907437708,14.445014845868425,5.364572432295856,2.070389327891398,5.388878338811989,10.290018846932618,6.491853096329675,7.787902559391432,9.116343961237469,8.59245703726808,10.285402218862249,6.882643049361842,7.507794640198696,9.257387842692651,8.39231742277876,17.534546067459992,17.7439008495138,16.01854794187165,20.175738363780173,20.825492215118445,0.4750848829487826,11.708049251702215,13.68971412032041,12.410901792120251,21.75189051743628,11.032941104971702,20.99865653412532,11.025018409575454,12.006586013744116,11.386045782697582,11.1335468296879,11.532540999209257,1.0244316206109898,4.664618606029382,0.0054,0.0087,0.0051,0.0063,0.0087,0.0196,0.0249,0.0406,0.0483,0.0033,0.0033,0.0141999999999999,0.0195,0.0352,0.0429,6.833129177991383,0.0277202583559274,6.857957364584238,0.3199646942164657,0.4156505144147305,7.60733031374961,7.682292371430833,7.535275376620803,7.547665748353421,7.486231677981013,7.922655755263396,6.979396612680017,7.637682692132518,8.878170493546392,7.494423611124207,6.730735045676449,8.248055641852783,7.917909073852982,7.817674416002984,7.856120460528722,6.714479077956468,6.485781016846275,6.597218288213467,6.787706705142079,4.511594541537413,4.714795011118162,4.36667191611176,6.617651119427331,18.22071769486112,19.493033627994134,11.692709775030467,3.632093685381645,21.418827301689355
13.933254774985947,13.661978458169628,6.804982831167527,20.459007290676485,18.851788684733688,6.6264201537429415,6.63161652863745,6.629837438294655,6.648314435344564,6.66560879526634,6.643196727442415,6.5895792440227545,6.619559737782492,6.641043078974709,6.64384753357851,6.6384880455669935,6.602440548453256,6.643411771258165,6.239315929045121,12.455584087578613,17.284281903522636,17.215153772279578,4.7,4.661065479806948,11.243173983472952,10.9901039638575,11.580729651598958,10.2252074369435,10.86573327085176,17.896521622224974,17.152037214399485,14.277142077033696,9.22448410023199,12.73978060977326,13.594091290260412,12.911017407796985,12.187352073200495,16.940600363936333,14.737669863177452,12.503055498911111,13.954632543331051,13.035658272294071,14.445790836048076,5.361066488794321,2.035623909730721,5.388878338811989,10.216745858195306,6.894817763307944,7.592457037268081,9.350939181546432,7.813781191217037,10.339850002884624,7.339850002884624,7.599912842187128,9.370687406807216,8.118941072723507,17.532416807488374,17.74030122538524,16.058647113655017,20.170967832995288,20.828423966647108,0.4750848829487826,11.726771625631804,13.697336843653428,12.412728608616812,21.777760979032376,11.075813377461454,21.04159766212354,11.024022217913336,12.01317333594134,11.393721097055147,11.151726926166464,11.553619695115032,1.0133894360828053,4.665991619310433,0.0065,0.009,0.0051,0.0060999999999999,0.0083,0.0192,0.0243,0.0392,0.0466,0.0025,0.0018,0.0127,0.0178,0.0327,0.0401,6.821210184564676,0.0107798387532427,6.843884630236331,0.3064955722596368,0.3986787157650254,7.619119511453218,7.697662633470518,7.552284839943512,7.597680143715891,7.501439145158873,7.928476922162465,6.97778363382386,7.6587970123966524,8.881065003066789,7.504111864008831,6.735197209384163,8.252055114323792,7.924337464075348,7.824685127432047,7.862209599379598,6.719840555064268,6.4926864127517305,6.607152740355222,6.79144944511377,4.515384460636948,4.722466024471091,4.36737106564853,6.622051819456376,18.21802871985046,19.488811952595277,11.697781289563055,3.538699557661559,21.550131763662783
13.936996544001117,13.666501417483564,6.804789282147141,20.456894803093142,18.8512579838666,6.621058434650469,6.621544956332922,6.616063575562696,6.627936542644264,6.659888890065869,6.618416338158945,6.589642158899254,6.620373802529741,6.636856593055446,6.648383469389354,6.637226222170089,6.438954822179007,6.643776839365319,6.239247180083917,12.532112370794998,17.28644044401572,17.218260498797303,4.6,4.672425341971495,11.2940463132715,11.055960234452296,11.469133019829592,10.011227255423254,10.816183681432342,17.81284163075342,17.154076401647515,14.28164030006605,9.240552850461953,12.748402528398184,13.595723694101627,12.91026795581084,12.192909219112012,16.942251031825695,14.73735298466663,12.50370153369617,13.952404554795187,13.036173612553483,14.44643717584693,5.364572432295856,2.070389327891398,5.388878338811989,10.31174831500496,6.820178962415188,7.491853096329675,9.333155350310616,8.379378367071261,10.27262978497637,6.754887502163468,7.930737337562887,9.25974326369078,8.087462841250339,17.526392255664817,17.76480681310364,16.135689248534124,20.170728280716396,20.831017241713027,0.4750848829487826,11.731488749870138,13.705502798154546,12.418590547224587,21.83707351247379,11.169236050271184,21.13502033493327,11.02404514969091,12.016373080995503,11.399750469946897,11.186058512047463,11.588044657342008,0.9861606196924274,4.68536440274055,0.0066,0.0087,0.0052,0.0064,0.0081999999999999,0.019,0.0242,0.0395,0.0464,0.0021,0.0016,0.0124,0.0176,0.0329,0.0398,6.811499288168784,0.0014419741739063,6.819049899116766,0.3213509014246168,0.3905576359741311,7.623515741490549,7.702519029153285,7.562242424221073,7.593951283948411,7.543805175964397,7.930772813234275,6.977943868416153,7.655108496429253,8.886120274292905,7.503229459813719,6.734032139564932,8.256166221000084,7.926384955761226,7.826224321151569,7.86425425311289,6.722056109696096,6.492750494082538,6.606738317417591,6.794805731246652,4.514753498439753,4.718635616271338,4.36737106564853,6.589463892956097,18.20861355139732,19.47956052881312,11.707722780002028,3.517767007851529,21.913395572240027
13.942275594173024,13.6721822203009,6.811188423695112,20.45351279666127,18.848946855211004,6.630322465201,6.628414917858072,6.625394703109972,6.636805852255574,6.638877524675819,6.636220029227534,6.599067800126717,6.632764056701993,6.63147102262313,6.648130328407206,6.631980229481711,6.6211947358820735,6.653520103817733,6.235462847859787,12.50457073932441,17.288947158613833,17.223784906856267,4.4,4.649615459063409,11.184255495405347,11.016111838220512,11.399811959325683,10.0,10.711666973564348,17.834606839437086,17.155361785567205,14.28439035916582,9.252192340122386,12.752798758435516,13.597237845577276,12.911579241402148,12.194756854422248,16.94330463730028,14.73666617569892,12.503949931603271,13.94981759359784,13.03737535776324,14.446631021334744,5.357552004618084,2.070389327891398,5.38543103719352,10.216745858195306,6.857980995127572,7.149747119504682,9.310612781659527,8.214319120800766,10.314016703901355,7.022367813028454,7.546894459887636,9.3151495622563,8.31741261376487,17.510702365058805,17.76267400540859,16.1244646543667,20.16859132855152,20.833747138273097,0.4854268271702416,11.75359283733205,13.712838633616723,12.426605467292704,21.878785859397414,11.2214662874743,21.18725057213639,11.012718038674464,12.0193746206396,11.405510367136891,11.195962699437882,11.613494818934626,0.9705528284237228,4.694258463387961,0.0079,0.0098,0.0074,0.0087,0.0101,0.0200999999999999,0.0248,0.0401,0.0467999999999999,0.0019,0.0022,0.0121999999999999,0.0169,0.0322,0.0389,6.82006916020716,0.0021624211506207,6.819112506079332,0.3041605470013563,0.4208326918015762,7.622783966156123,7.701133154847972,7.562242424221073,7.544578117338839,7.532161084983212,7.930098626262184,6.981818411703623,7.65223550724996,8.887784177150545,7.502322644719126,6.72891366673207,8.255590426714148,7.925133066886933,7.824048617170158,7.86335620153411,6.721263277389434,6.487566739797785,6.606738317417591,6.794441860621165,4.519164449806069,4.724104519866845,4.370861740085285,6.598424760527719,18.21378416832789,19.480773026240417,11.713924611143735,3.557618397695625,20.226165679891096
13.944145595059844,13.675571175062432,6.810751558760127,20.448577118719967,18.854271843427988,6.643974485918002,6.645054571495033,6.645975394250877,6.648215193117539,6.67351261107344,6.640739489746319,6.642697240276367,6.642526855389572,6.647278528076872,6.658707056219235,6.6478224721362205,6.623631328044933,6.659435111859802,6.25299461317088,12.572463389083676,17.290819841701428,17.225574617570043,4.4,4.590961241342599,11.18239435340453,11.015415052386688,11.39231742277876,9.935165049603697,10.73893668167614,17.797408221482836,17.157307456521433,14.286629952307807,9.272863023201902,12.755722153642282,13.5980525001616,12.91214085629572,12.19598729802851,16.94520376350857,14.7365076348785,12.50370153369617,13.94800213097767,13.040289721025715,14.447018634190618,5.368069876532083,2.104336659814736,5.392317422778761,10.162391328756906,6.409390936137702,7.672425341971495,9.116343961237469,8.238404739325079,10.274960472140602,6.930737337562887,7.554588851677638,9.214319120800766,8.388017285345136,17.51129710771254,17.77285579235755,16.13623016527164,20.17038599416041,20.832406402385523,0.4750848829487826,11.75350927065913,13.719057202566123,12.431027424269171,21.865783101826,11.19524915780218,21.161033442464262,11.013173999077214,12.025141881388157,11.411578439313518,11.204149277669002,11.61548250951307,0.9838213143153184,4.6699769124171775,0.009,0.0103,0.008,0.0093,0.0104,0.0182,0.023,0.0387,0.0457,0.0013,0.0014,0.0092,0.0139999999999999,0.0297,0.0366999999999999,6.81245586800683,0.0012978415956467,6.782552722381924,0.3378823217339611,0.4262110720274041,7.630085070002124,7.709428501368347,7.570614721761189,7.572131751386659,7.555356038635833,7.931878034612608,6.980722251618555,7.650362478199912,8.885717723847979,7.501813305614343,6.726695004499616,8.258613141530331,7.926877107387076,7.824933290336399,7.865498214569897,6.724431995759952,6.486054649323709,6.604768181112222,6.799877359082955,4.519793486241101,4.720825666089835,4.3750394313469245,6.599912842187128,18.204549222835844,19.473312041228866,11.71391645120885,3.717824454487637,20.90969028596233
